directory,subject,timestamp,x,y,z,activity_type
2807,U3,2024-09-05 21:26:47.841000+01:00,1.884,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.004000+01:00,1.887,-0.558,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.165000+01:00,1.894,-0.553,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.325000+01:00,1.887,-0.563,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.480000+01:00,1.884,-0.563,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.645000+01:00,1.894,-0.57,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.804000+01:00,1.875,-0.56,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:48.961000+01:00,1.896,-0.558,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.123000+01:00,1.899,-0.548,9.902,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.281000+01:00,1.884,-0.567,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.441000+01:00,1.877,-0.553,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.601000+01:00,1.889,-0.57,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.765000+01:00,1.899,-0.563,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:49.925000+01:00,1.872,-0.565,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.081000+01:00,1.908,-0.563,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.245000+01:00,1.896,-0.551,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.405000+01:00,1.867,-0.541,9.948,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.561000+01:00,1.891,-0.56,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.723000+01:00,1.877,-0.546,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:50.885000+01:00,1.875,-0.572,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.044000+01:00,1.884,-0.563,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.205000+01:00,1.891,-0.565,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.365000+01:00,1.887,-0.558,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.520000+01:00,1.891,-0.565,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.685000+01:00,1.875,-0.575,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:51.845000+01:00,1.879,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.005000+01:00,1.913,-0.567,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.161000+01:00,1.879,-0.579,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.324000+01:00,1.887,-0.56,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.481000+01:00,1.87,-0.548,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.644000+01:00,1.891,-0.577,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.801000+01:00,1.896,-0.555,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:52.964000+01:00,1.887,-0.567,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.125000+01:00,1.891,-0.575,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.282000+01:00,1.884,-0.541,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.444000+01:00,1.87,-0.558,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.601000+01:00,1.884,-0.565,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.761000+01:00,1.887,-0.553,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:53.924000+01:00,1.891,-0.553,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.084000+01:00,1.887,-0.572,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.244000+01:00,1.899,-0.584,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.402000+01:00,1.884,-0.594,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.564000+01:00,1.889,-0.579,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.725000+01:00,1.865,-0.567,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:54.884000+01:00,1.889,-0.548,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.042000+01:00,1.906,-0.563,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.204000+01:00,1.889,-0.541,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.363000+01:00,1.882,-0.553,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.525000+01:00,1.884,-0.565,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.680000+01:00,1.875,-0.565,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:55.841000+01:00,1.889,-0.575,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.003000+01:00,1.903,-0.56,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.162000+01:00,1.875,-0.582,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.325000+01:00,1.889,-0.577,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.482000+01:00,1.896,-0.582,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.642000+01:00,1.889,-0.558,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.802000+01:00,1.872,-0.577,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:56.963000+01:00,1.891,-0.553,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.125000+01:00,1.882,-0.563,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.281000+01:00,1.877,-0.563,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.444000+01:00,1.872,-0.57,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.600000+01:00,1.891,-0.577,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.763000+01:00,1.87,-0.572,9.905,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:57.922000+01:00,1.875,-0.555,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.081000+01:00,1.882,-0.553,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.242000+01:00,1.882,-0.567,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.405000+01:00,1.889,-0.558,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.562000+01:00,1.877,-0.565,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.720000+01:00,1.877,-0.558,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:58.885000+01:00,1.889,-0.575,9.9,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.041000+01:00,1.882,-0.56,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.202000+01:00,1.887,-0.582,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.365000+01:00,1.887,-0.572,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.521000+01:00,1.896,-0.575,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.684000+01:00,1.894,-0.584,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:59.840000+01:00,1.882,-0.579,9.907,5 (Sideway) both hands SHAKING (sitting)
